country,expense,year,life,continent
Nicaragua,359.19244923,2012,74.2124634146,North America
Niger,51.95151069,2012,60.0725365854,Africa
Nigeria,178.3101464,2012,52.105,Africa
Norway,6116.47887971,2012,81.4512195122,Europe
Oman,1073.9139269,2012,76.5895609756,Asia
Pakistan,123.32502869,2012,65.7168780488,Asia
Panama,1320.36065486,2012,77.2370487805,North America
Papua New Guinea,114.87931744,2012,62.299902439,Oceania
Paraguay,769.24272588,2012,72.654,South America
Peru,571.70563437,2012,74.0576585366,South America
Philippines,274.48929363,2012,68.0070731707,Asia
Poland,1544.5590285,2012,76.7463414634,Europe
Portugal,2624.03726017,2012,80.3731707317,Europe
Qatar,2855.5227371,2012,78.2276585366,Asia
Romania,1005.04283218,2012,74.412195122,Europe
Rwanda,115.93077116,2012,62.7993658537,Africa
Samoa,288.65193093,2012,72.9800487805,Oceania
Saudi Arabia,1920.38070115,2012,74.0160243902,Asia
Senegal,95.01243387,2012,65.3188780488,Africa
Serbia,1266.62246976,2012,74.8365853659,Europe
Seychelles,919.69577311,2012,74.2268292683,Africa
Sierra Leone,179.02262699,2012,49.749097561,Africa
Singapore,3258.99679561,2012,81.9951219512,Asia
Slovenia,2616.84738336,2012,80.1243902439,Europe
Solomon Islands,112.97803147,2012,67.5065853659,Oceania
South Africa,1097.42742615,2012,56.0983170732,Africa
Spain,2997.55166588,2012,82.4268292683,Europe
Sri Lanka,288.00446758,2012,74.5312439024,Asia
Sudan,262.37938397,2012,62.832195122,Africa
Suriname,955.96590078,2012,70.8063170732,South America
Swaziland,526.63622554,2012,48.8506341463,Africa
Sweden,5007.48076242,2012,81.7048780488,Europe
Switzerland,6173.03645336,2012,82.6975609756,Europe
Tajikistan,152.46092771,2012,69.1669756098,Asia
Tanzania,127.11190705,2012,63.520902439,Africa
Thailand,846.91964009,2012,74.071902439,Asia
Togo,67.31487705,2012,58.5538536585,Africa
Tonga,231.43152422,2012,72.488,Oceania
Trinidad and Tobago,1706.68845251,2012,70.1513902439,North America
Tunisia,766.04005759,2012,73.9951219512,Africa
Turkey,948.70196368,2012,74.636804878,Asia
Turkmenistan,248.8387752,2012,65.3115853659,Asia
Uganda,133.57447136,2012,57.100195122,Africa
Ukraine,636.35300892,2012,70.9441463415,Europe
United Arab Emirates,1993.5909008,2012,77.0241463415,Asia
United Kingdom,3322.94006545,2012,80.9048780488,Europe
United States,8789.76751317,2012,78.7414634146,North America
Uruguay,1640.65921038,2012,76.6883902439,South America
Uzbekistan,323.7948448,2012,68.1019756098,Asia
Vanuatu,109.27983073,2012,71.4081707317,Oceania
Vietnam,342.19102442,2012,75.3193902439,Asia
Zambia,175.09257449,2012,58.3633170732,Africa
Zimbabwe,112.21779688,2012,53.6430731707,Africa
Afghanistan,156.52934858,2013,60.0282682927,Asia
Albania,564.06596489,2013,77.6404634146,Europe
Algeria,858.86035635,2013,74.5689512195,Africa
Angola,301.98914889,2013,51.8661707317,Africa
Antigua and Barbuda,1121.22875122,2013,75.7786585366,North America
Argentina,1174.48541548,2013,75.986097561,South America
Armenia,352.25600041,2013,74.5613658537,Asia
Australia,4259.0966552,2013,82.1487804878,Oceania
Austria,4889.1460126,2013,81.1365853659,Europe
Azerbaijan,948.9511,2013,70.6905853659,Asia
Bahrain,2028.71065914,2013,76.5459512195,Asia
Bangladesh,84.68115871,2013,71.2452439024,Asia
Barbados,1013.72983249,2013,75.3339512195,North America
Belarus,1068.2292154,2013,72.4707317073,Europe
Belgium,4264.18737901,2013,80.587804878,Europe
Belize,477.18739186,2013,69.9820487805,North America
Benin,82.24058643,2013,59.3120243902,Africa
Bhutan,283.02526169,2013,69.1029268293,Asia
Bolivia,382.11403845,2013,67.9134390244,South America
Bosnia and Herzegovina,919.17333468,2013,76.2769268293,Europe
Botswana,893.1656896,2013,64.360804878,Africa
Brazil,1334.09756925,2013,74.1224390244,South America
Brunei Darussalam,1903.79441983,2013,78.5466585366,Asia
Bulgaria,1270.50973215,2013,74.8609756098,Europe
Burkina Faso,96.72003406,2013,58.2406341463,Africa
Burundi,60.26275697,2013,56.2516097561,Africa
Cambodia,182.60314296,2013,67.7720487805,Asia
Cameroon,121.73181916,2013,55.041804878,Africa
Canada,4623.25002831,2013,81.7650487805,North America
Central African Republic,22.59951549,2013,49.8798780488,Africa
Chad,70.79693522,2013,51.1914878049,Africa
Chile,1663.51342491,2013,81.1979268293,South America
Colombia,869.85664056,2013,73.8097317073,South America
Comoros,95.32731087,2013,62.9321707317,Africa
Costa Rica,1359.43711511,2013,79.2252195122,North America
Croatia,1666.05727215,2013,77.1268292683,Europe
Cuba,1993.46476371,2013,79.2563902439,North America
Cyprus,2112.02125071,2013,79.9497804878,Asia
Czech Republic,2064.43317578,2013,78.1756097561,Europe
Denmark,4858.19955402,2013,80.3,Europe
Djibouti,276.73000802,2013,61.6864634146,Africa
Dominican Republic,507.67586568,2013,73.319902439,North America
Ecuador,797.40474946,2013,75.6485121951,South America
El Salvador,561.48145087,2013,72.4981463415,North America
Equatorial Guinea,1196.14310514,2013,57.2908292683,Africa
Eritrea,45.62915665,2013,63.1778780488,Africa
Estonia,1660.09306244,2013,77.1414634146,Europe
Ethiopia,71.30421924,2013,63.442195122,Africa
Fiji,330.5986757,2013,69.9179268293,Oceania
Finland,3653.76711943,2013,80.9756097561,Europe
France,4369.9330592,2013,82.2195121951,Europe
Gabon,671.05866982,2013,63.8435853659,Africa
Georgia,570.29801304,2013,74.513902439,Asia
Germany,4837.27200203,2013,80.843902439,Europe
Ghana,180.32007765,2013,61.1420731707,Africa
Greece,2357.07718385,2013,81.2853658537,Europe
Grenada,716.50322172,2013,73.1935609756,North America
Guatemala,452.92838485,2013,71.4863902439,North America
Guinea,67.66005,2013,58.2164878049,Africa
Guinea-Bissau,102.47789361,2013,54.8384146341,Africa
Guyana,350.49473401,2013,66.3100243902,South America
Haiti,136.42137796,2013,62.4011463415,North America
Honduras,405.13054385,2013,72.9428536585,North America
Hungary,1766.79369483,2013,75.5658536585,Europe
Iceland,3697.46777667,2013,82.0609756098,Europe
India,240.12450751,2013,67.6604146341,Asia
Indonesia,292.44637015,2013,68.7046097561,Asia
Iraq,774.39691943,2013,69.1834878049,Asia
Israel,2571.88587936,2013,82.056097561,Asia
Italy,3257.46687032,2013,82.6902439024,Europe
Jamaica,514.09869668,2013,75.4882439024,North America
Japan,3713.12664985,2013,83.3319512195,Asia
Jordan,763.08103195,2013,73.9,Asia
Kazakhstan,994.24818599,2013,70.45,Asia
Kenya,158.0382434,2013,60.9537804878,Africa
Kiribati,177.70036582,2013,65.7665853659,Oceania
Kuwait,1968.30494708,2013,74.4696829268,Asia
Latvia,894.61833297,2013,73.9829268293,Europe
Lebanon,1033.01042698,2013,79.1337073171,Asia
Lesotho,281.70280392,2013,49.3314634146,Africa
Liberia,83.65994451,2013,60.5203902439,Africa
Libya,911.43009852,2013,71.6576829268,Africa
Lithuania,1668.16169048,2013,73.9146341463,Europe
Luxembourg,6566.08708884,2013,81.8,Europe
Madagascar,58.64733798,2013,64.673902439,Africa
Malawi,86.60257164,2013,61.466,Africa
Malaysia,945.73613242,2013,74.5675121951,Asia
Maldives,1513.39704979,2013,76.6026097561,Asia
Mali,99.17748647,2013,57.535195122,Africa
Malta,3054.57261141,2013,81.7463414634,Europe
Mauritania,134.97291781,2013,62.8027073171,Africa
Mauritius,851.45224809,2013,74.0170731707,Africa
Mexico,1070.12281272,2013,76.5326585366,North America
Moldova,471.65996865,2013,71.1720487805,Europe
Mongolia,468.02711423,2013,69.061804878,Asia
Montenegro,903.24348361,2013,75.970195122,Europe
Morocco,428.79521643,2013,73.7090487805,Africa
Mozambique,63.30543391,2013,54.6415121951,Africa
Myanmar,90.38018779,2013,65.654097561,Asia
Namibia,802.18034785,2013,64.3438780488,Africa
Nepal,127.47064734,2013,69.222,Asia
New Zealand,3871.23636383,2013,81.4073170732,Oceania
Nicaragua,394.72514894,2013,74.5147560976,North America
Niger,44.69509519,2013,60.8281463415,Africa
Nigeria,208.46400166,2013,52.4421463415,Africa
Norway,6204.48878469,2013,81.7512195122,Europe
Oman,1128.56920485,2013,76.8410487805,Asia
Pakistan,127.41185011,2013,65.9636829268,Asia
Panama,1594.06820797,2013,77.4192195122,North America
Papua New Guinea,126.50403235,2013,62.4491707317,Oceania
Paraguay,893.45180541,2013,72.7991707317,South America
Peru,612.09755466,2013,74.2838536585,South America
Philippines,300.39442387,2013,68.1315609756,Asia
Poland,1529.92398835,2013,77.0,Europe
Portugal,2634.13398332,2013,80.7219512195,Europe
Qatar,2916.9498988,2013,78.4184878049,Asia
Romania,1070.35106071,2013,75.0634146341,Europe
Rwanda,120.43921814,2013,63.3948292683,Africa
Samoa,392.59347164,2013,73.2503902439,Oceania
Saudi Arabia,2159.39307782,2013,74.1776341463,Asia
Senegal,101.18092028,2013,65.8787560976,Africa
Serbia,1317.03451414,2013,75.1853658537,Europe
Seychelles,865.86149798,2013,73.1195121951,Africa
Sierra Leone,220.11022111,2013,50.3631219512,Africa
Singapore,3631.07954616,2013,82.2463414634,Asia
Slovenia,2619.81044094,2013,80.3219512195,Europe
Solomon Islands,114.4513043,2013,67.7189268293,Oceania
South Africa,1123.62804379,2013,56.7365853659,Africa
Spain,2928.12848315,2013,83.0780487805,Europe
Sri Lanka,357.37635902,2013,74.6538292683,Asia
Sudan,274.90747605,2013,63.1670487805,Africa
Suriname,969.07110079,2013,70.99,South America
Swaziland,597.94507697,2013,48.9379268293,Africa
Sweden,5177.37484235,2013,81.956097561,Europe
Switzerland,6364.77713727,2013,82.7975609756,Europe
Tajikistan,171.62944566,2013,69.4001707317,Asia
Tanzania,130.50750688,2013,64.2918292683,Africa
Thailand,883.00334336,2013,74.2469268293,Asia
Togo,70.2235883,2013,59.1323658537,Africa
Tonga,251.68878802,2013,72.6403414634,Oceania
Trinidad and Tobago,1812.10086103,2013,70.3052926829,North America
Tunisia,797.49401646,2013,74.043902439,Africa
Turkey,1006.95705909,2013,74.9007073171,Asia
Turkmenistan,296.98049604,2013,65.4565609756,Asia
Uganda,132.51559397,2013,57.7676829268,Africa
Ukraine,665.14875628,2013,71.1595121951,Europe
United Arab Emirates,2208.2640874,2013,77.1956341463,Asia
United Kingdom,3374.14099319,2013,81.0048780488,Europe
United States,8987.90148711,2013,78.8414634146,North America
Uruguay,1731.68307326,2013,76.836195122,South America
Uzbekistan,340.02921304,2013,68.222,Asia
Vanuatu,117.06466135,2013,71.6692439024,Oceania
Vietnam,372.435194,2013,75.477,Asia
Zambia,186.89199124,2013,59.2373658537,Africa
Zimbabwe,119.73333888,2013,55.633,Africa
Afghanistan,166.51672658,2014,60.3744634146,Asia
Albania,614.53594606,2014,77.8304634146,Europe
Algeria,932.10028378,2014,74.808097561,Africa
Angola,239.01023293,2014,52.2668780488,Africa
Antigua and Barbuda,1208.07584636,2014,75.9376341463,North America
Argentina,1137.24342289,2014,76.1586097561,South America
Armenia,362.12527877,2014,74.6757073171,Asia
Australia,4357.26078332,2014,82.2512195122,Oceania
Austria,5038.8816446,2014,81.3365853659,Europe
Azerbaijan,1047.30059776,2014,70.7632195122,Asia
Bahrain,2272.89590495,2014,76.6832682927,Asia
Bangladesh,88.07585743,2014,71.625902439,Asia
Barbados,1013.96688192,2014,75.4964146341,North America
Belarus,1030.99241079,2014,72.9756097561,Europe
Belgium,4391.59514431,2014,80.587804878,Europe
Belize,488.73545494,2014,70.0774390244,North America
Benin,85.60836075,2014,59.5105853659,Africa
Bhutan,281.09634273,2014,69.4712439024,Asia
Bolivia,427.41129648,2014,68.344,South America
Bosnia and Herzegovina,957.39697911,2014,76.4332439024,Europe
Botswana,870.83699002,2014,64.4292439024,Africa
Brazil,1318.17208034,2014,74.4018780488,South America
Brunei Darussalam,1777.75860876,2014,78.8095853659,Asia
Bulgaria,1398.87848798,2014,75.4073170732,Europe
Burkina Faso,82.30537688,2014,58.5884634146,Africa
Burundi,58.01861945,2014,56.6920243902,Africa
Cambodia,183.23122805,2014,68.2122926829,Asia
Cameroon,121.9234186,2014,55.4927560976,Africa
Canada,4640.94649671,2014,81.9566097561,North America
Central African Republic,24.95621963,2014,50.6577804878,Africa
Chad,79.01538673,2014,51.555804878,Africa
Chile,1749.36324082,2014,81.496195122,South America
Colombia,961.88797029,2014,73.9931463415,South America
Comoros,100.81611783,2014,63.2568536585,Africa
Costa Rica,1389.33691785,2014,79.4027073171,North America
Croatia,1652.12229359,2014,77.3292682927,Europe
Cuba,2474.61677851,2014,79.3908292683,North America
Cyprus,2062.37405757,2014,80.1315609756,Asia
Czech Republic,2146.32088342,2014,78.2756097561,Europe
Denmark,4782.05951391,2014,80.5487804878,Europe
Djibouti,337.95886138,2014,62.0155121951,Africa
Dominican Republic,580.32840812,2014,73.5000243902,North America
Ecuador,1039.75658557,2014,75.8724878049,South America
El Salvador,564.88546103,2014,72.7545609756,North America
Equatorial Guinea,1163.41614673,2014,57.6470487805,Africa
Eritrea,51.0405941,2014,63.6630243902,Africa
Estonia,1668.31346668,2014,77.2390243902,Europe
Ethiopia,72.96435215,2014,64.0350243902,Africa
Fiji,364.05091816,2014,70.0891219512,Oceania
Finland,3701.14112734,2014,81.1292682927,Europe
France,4508.13456593,2014,82.3731707317,Europe
Gabon,599.26416402,2014,64.3833902439,Africa
Georgia,627.74076411,2014,74.6686341463,Asia
Germany,5182.11404918,2014,80.843902439,Europe
Ghana,145.36813142,2014,61.3116341463,Africa
Greece,2098.05225625,2014,81.2853658537,Europe
Grenada,728.31317013,2014,73.3663170732,North America
Guatemala,472.85084974,2014,71.7224146341,North America
Guinea,68.45821523,2014,58.7334390244,Africa
Guinea-Bissau,90.95910835,2014,55.1600487805,Africa
Guyana,378.78631014,2014,66.4064146341,South America
Haiti,130.84864328,2014,62.7474390244,North America
Honduras,399.74980915,2014,73.1357073171,North America
Hungary,1826.67506469,2014,75.8731707317,Europe
Iceland,3881.70373177,2014,82.0609756098,Europe
India,267.40862498,2014,68.013804878,Asia
Indonesia,299.40513924,2014,68.8884878049,Asia
Iraq,667.00735289,2014,69.3996829268,Asia
Israel,2599.13225388,2014,82.1536585366,Asia
Italy,3238.88900053,2014,82.6902439024,Europe
Jamaica,476.17910904,2014,75.6535121951,North America
Japan,3726.67637444,2014,83.587804878,Asia
Jordan,797.59333291,2014,74.0521463415,Asia
Kazakhstan,1068.06212381,2014,71.62,Asia
Kenya,168.9817873,2014,61.5763658537,Africa
Kiribati,183.56233104,2014,65.9516829268,Oceania
Kuwait,2319.60464971,2014,74.5850243902,Asia
Latvia,940.30243923,2014,74.187804878,Europe
Lebanon,987.38532955,2014,79.373097561,Asia
Lesotho,276.04193165,2014,49.7005853659,Africa
Liberia,98.28589164,2014,60.8344146341,Africa
Libya,806.22574483,2014,71.7161219512,Africa
Lithuania,1718.02329039,2014,73.9658536585,Europe
Luxembourg,6812.08034785,2014,82.2073170732,Europe
Madagascar,43.70476778,2014,65.0856097561,Africa
Malawi,93.48208694,2014,62.7216341463,Africa
Malaysia,1040.23279265,2014,74.7182926829,Asia
Maldives,1995.84225504,2014,76.7728292683,Asia
Mali,108.09989826,2014,57.9862682927,Africa
Malta,3071.62765078,2014,81.7463414634,Europe
Mauritania,148.10751933,2014,63.0165853659,Africa
Mauritius,896.1581696,2014,74.1943902439,Africa
Mexico,1121.9887776,2014,76.7218536585,North America
Moldova,514.21019947,2014,71.4558780488,Europe
Mongolia,565.07024752,2014,69.463902439,Asia
Montenegro,888.16736185,2014,76.1807073171,Europe
Morocco,446.63974242,2014,74.016097561,Africa
Mozambique,79.32069416,2014,55.0259512195,Africa
Myanmar,103.46613421,2014,65.8578536585,Asia
Namibia,869.2953558,2014,64.680195122,Africa
Nepal,137.3973226,2014,69.6046829268,Asia
New Zealand,4018.30781878,2014,81.4048780488,Oceania
Nicaragua,444.6184622,2014,74.8101463415,North America
Niger,53.53040204,2014,61.4584878049,Africa
Nigeria,216.8711705,2014,52.7542682927,Africa
Norway,6346.61546337,2014,81.7512195122,Europe
Oman,1441.96769341,2014,77.085097561,Asia
Pakistan,128.98872466,2014,66.1833658537,Asia
Panama,1676.95228529,2014,77.5951463415,North America
Papua New Guinea,109.48832119,2014,62.6069268293,Oceania
Paraguay,872.92836492,2014,72.9217073171,South America
Peru,656.18008382,2014,74.5255365854,South America
Philippines,328.87213835,2014,68.2656341463,Asia
Poland,1570.44646918,2014,77.2536585366,Europe
Portugal,2689.94233578,2014,80.7219512195,Europe
Qatar,3071.1877566,2014,78.596804878,Asia
Romania,1079.25833188,2014,75.0634146341,Europe
Rwanda,125.06543321,2014,63.9656585366,Africa
Samoa,417.8138856,2014,73.5118292683,Oceania
Saudi Arabia,2465.97676769,2014,74.3372195122,Asia
Senegal,106.93550431,2014,66.3725853659,Africa
Serbia,1312.22306804,2014,75.5341463415,Europe
Seychelles,844.3370884,2014,73.2292682927,Africa
Sierra Leone,223.74445178,2014,50.8787804878,Africa
Singapore,4046.9752879,2014,82.6463414634,Asia
Slovenia,2697.67107106,2014,80.5195121951,Europe
Solomon Islands,107.60977318,2014,67.930804878,Oceania
South Africa,1148.37249844,2014,57.1821219512,Africa
Spain,2965.81832471,2014,83.0780487805,Europe
Sri Lanka,369.1741565,2014,74.794804878,Asia
Sudan,281.64049938,2014,63.4585365854,Africa
Suriname,978.62888072,2014,71.1514390244,South America
Swaziland,586.82287032,2014,48.9347317073,Africa
Sweden,5218.86073424,2014,81.956097561,Europe
Switzerland,6468.49557329,2014,82.8487804878,Europe
Tajikistan,185.14753548,2014,69.5979756098,Asia
Tanzania,137.49307091,2014,64.943902439,Africa
Thailand,950.14137311,2014,74.4220243902,Asia
Togo,76.25300946,2014,59.655804878,Africa
Tonga,269.76719936,2014,72.792195122,Oceania
Trinidad and Tobago,1815.65490457,2014,70.4405609756,North America
Tunisia,785.31749079,2014,74.143902439,Africa
Turkey,1036.46529379,2014,75.1635121951,Asia
Turkmenistan,319.89865998,2014,65.5985365854,Asia
Uganda,132.58798789,2014,58.4664146341,Africa
Ukraine,584.23599726,2014,71.1865853659,Europe
United Arab Emirates,2405.36771937,2014,77.3681707317,Asia
United Kingdom,3376.86996528,2014,81.056097561,Europe
United States,9402.53697133,2014,78.9414634146,North America
Uruguay,1792.18097303,2014,76.9861463415,South America
Uzbekistan,339.60620292,2014,68.3390243902,Asia
Vanuatu,150.36164397,2014,71.9183170732,Oceania
Vietnam,390.49743035,2014,75.6291219512,Asia
Zambia,194.68451093,2014,60.0470487805,Africa
Zimbabwe,114.60850655,2014,57.4983170732,Africa
